"","fold_change","cluster","log_mean"
"1755",8.48202,"co_binding",3.08440788471067
"1756",2.49784,"co_binding",1.32068106757863
"10651",8.32926,"co_binding",3.05818832731312
"10652",2.73751,"co_binding",1.45286423482306
"1767",4.68504,"co_binding",2.22806136539893
"10661",2.93077,"co_binding",1.55127975312493
"1769",3.34646,"co_binding",1.74263576997435
"10663",2.22058,"co_binding",1.15093654767261
"1809",4.31887,"co_binding",2.11065389140533
"10693",3.51821,"co_binding",1.81484159904537
"1810",4.77615,"co_binding",2.25584814666509
"10694",5.68914,"co_binding",2.50821058372569
"1827",4.12731,"co_binding",2.04520180245119
"1828",2.63993,"co_binding",1.40049967579897
"1829",7.33529,"co_binding",2.87485400383887
"1830",3.49829,"co_binding",1.80664989023725
"10707",8.95568,"co_binding",3.16280297943426
"1848",2.76718,"co_binding",1.46841649167507
"1849",2.92091,"co_binding",1.54641790607738
"1850",2.52001,"co_binding",1.33342945869415
"1851",3.68957,"co_binding",1.88345268755506
"10726",3.12526,"co_binding",1.64397621700906
"10727",2.65779,"co_binding",1.41022711743297
"10728",2.81413,"co_binding",1.49268897605961
"10729",3.2038,"co_binding",1.67978408906556
"1852",2.13051,"co_binding",1.09119882312681
"1853",2.84771,"co_binding",1.50980223518622
"1854",2.27744,"co_binding",1.18741304619299
"1855",2.96142,"co_binding",1.56628911359799
"10730",2.58862,"co_binding",1.37218319839669
"10731",2.50858,"co_binding",1.32687094717652
"1858",4.45824,"co_binding",2.15647428314991
"1859",3.40202,"co_binding",1.76639162242869
"1860",3.15161,"co_binding",1.65608901770117
"10734",3.90851,"co_binding",1.96661872894017
"10735",2.87787,"co_binding",1.52500142370042
"10736",3.44449,"co_binding",1.78429038962376
"10737",3.12726,"co_binding",1.64489916973218
"1863",6.32249,"co_binding",2.66049285004402
"10741",6.0225,"co_binding",2.59036248846375
"1910",8.79651,"co_binding",3.13693125052545
"1911",5.3049,"co_binding",2.40732555587824
"10777",8.44639,"co_binding",3.07833486306106
"10778",3.34274,"co_binding",1.74103114577254
"10779",3.69021,"co_binding",1.88370291854527
"1930",4.68732,"co_binding",2.22876328994261
"10789",2.66686,"co_binding",1.41514209087791
"1932",5.99556,"co_binding",2.58389451118602
"10791",4.10437,"co_binding",2.0371607926175
"1934",3.69565,"co_binding",1.8858281314363
"1935",4.37076,"co_binding",2.12788416139608
"10793",4.02838,"co_binding",2.01019978023088
"1952",3.51668,"co_binding",1.8142140630221
"10796",3.01697,"co_binding",1.59310035075495
"1976",12.31884,"co_binding",3.62279450635536
"1977",2.54671,"co_binding",1.34863468580684
"10816",8.3759,"co_binding",3.06624421801307
"2020",5.25268,"co_binding",2.39305369633818
"10846",3.2714,"co_binding",1.70990817114027
"2050",5.91964,"co_binding",2.56550944173142
"10871",9.09635,"co_binding",3.18528776583415
"2052",3.61851,"co_binding",1.85539575859974
"2053",10.60753,"co_binding",3.40701685372247
"10873",9.38042,"co_binding",3.22965251957988
"10874",4.55962,"co_binding",2.18891359479364
"10875",3.97217,"co_binding",1.98992736831156
"2055",2.06405,"co_binding",1.04547791934563
"2056",4.96907,"co_binding",2.31297586548262
"2057",3.31657,"co_binding",1.72969197592418
"2058",2.45972,"co_binding",1.29849409702692
"2059",4.15077,"co_binding",2.05337899239622
"2060",5.20129,"co_binding",2.37886947821447
"2061",5.32039,"co_binding",2.41153200332862
"2062",3.22838,"co_binding",1.69081040260876
"2063",3.56117,"co_binding",1.8323513074513
"2064",3.84331,"co_binding",1.94234934835629
"2065",4.38003,"co_binding",2.13094075126549
"2066",3.73524,"co_binding",1.90120094333202
"2067",3.29574,"co_binding",1.72060243320498
"10877",4.22376,"co_binding",2.07852786105841
"10878",4.53387,"co_binding",2.1807430251669
"2080",3.38211,"co_binding",1.75792358283298
"2081",2.73038,"co_binding",1.44910175186465
"10884",4.69021,"co_binding",2.22965251957988
"10885",2.95656,"co_binding",1.56391955524364
"2100",7.30427,"co_binding",2.86874009506769
"10895",6.14474,"co_binding",2.61935196769374
"2101",2.92091,"co_binding",1.54641790607738
"2102",2.13311,"co_binding",1.09295836434825
"2103",6.02255,"co_binding",2.59037446595691
"10896",4.4834,"co_binding",2.16459321950297
"2195",9.67445,"co_binding",3.27417964525425
"10955",43.85323,"co_binding",5.45461120285647
"2200",3.84331,"co_binding",1.94234934835629
"10961",3.12681,"co_binding",1.64469155684345
"2201",3.28503,"co_binding",1.71590654578462
"2202",5.38063,"co_binding",2.4277751030168
"2203",2.92091,"co_binding",1.54641790607738
"2204",7.07169,"co_binding",2.8220550330346
"10962",4.22119,"co_binding",2.07764976790935
"10963",2.65779,"co_binding",1.41022711743297
"10964",3.59583,"co_binding",1.84632481619319
"10965",6.83943,"co_binding",2.7738760955148
"2205",4.3982,"co_binding",2.1369132095698
"10966",2.76692,"co_binding",1.46828093188724
"10967",4.43227,"co_binding",2.14804576852528
"2206",14.45084,"co_binding",3.85308145118508
"10968",2.50145,"co_binding",1.32276461544356
"10969",2.97047,"co_binding",1.57069121823922
"10970",2.97047,"co_binding",1.57069121823922
"10971",2.50145,"co_binding",1.32276461544356
"10972",2.50145,"co_binding",1.32276461544356
"10973",2.27925,"co_binding",1.18855917558136
"10974",11.72552,"co_binding",3.55157999927289
"2214",14.2971,"co_binding",3.83765063770159
"10981",9.87187,"co_binding",3.30332339614959
"2273",2.59633,"co_binding",1.37647376511908
"2274",6.45676,"co_binding",2.69081040260876
"11022",2.81413,"co_binding",1.49268897605961
"2293",9.68513,"co_binding",3.27577141373267
"11040",9.53676,"co_binding",3.25349921110849
"2308",2.45972,"co_binding",1.29849409702692
"11058",3.22244,"co_binding",1.68815349667589
"11059",2.97047,"co_binding",1.57069121823922
"11060",2.75559,"co_binding",1.4623612476325
"11061",2.97047,"co_binding",1.57069121823922
"11062",2.46901,"co_binding",1.30393267970516
"11063",3.28315,"co_binding",1.71508066502285
"11064",2.65779,"co_binding",1.41022711743297
"11065",2.52191,"co_binding",1.33451679078488
"11066",2.50145,"co_binding",1.32276461544356
"11067",2.65779,"co_binding",1.41022711743297
"11068",2.97047,"co_binding",1.57069121823922
"11069",2.52191,"co_binding",1.33451679078488
"11070",3.12681,"co_binding",1.64469155684345
"11071",2.65779,"co_binding",1.41022711743297
"11072",2.81413,"co_binding",1.49268897605961
"11073",3.28315,"co_binding",1.71508066502285
"11074",2.81413,"co_binding",1.49268897605961
"11075",2.50145,"co_binding",1.32276461544356
"11076",2.81413,"co_binding",1.49268897605961
"11077",2.81413,"co_binding",1.49268897605961
"11078",2.50145,"co_binding",1.32276461544356
"11079",2.50145,"co_binding",1.32276461544356
"11080",2.97047,"co_binding",1.57069121823922
"11081",3.28315,"co_binding",1.71508066502285
"11082",2.14877,"co_binding",1.10351106786694
"11083",3.90851,"co_binding",1.96661872894017
"2323",2.45972,"co_binding",1.29849409702692
"2324",2.76718,"co_binding",1.46841649167507
"2325",2.61499,"co_binding",1.38680542946342
"2326",2.45972,"co_binding",1.29849409702692
"2327",2.61345,"co_binding",1.38595555821035
"2328",2.61345,"co_binding",1.38595555821035
"2329",2.33452,"co_binding",1.22312594830476
"2330",2.57104,"co_binding",1.36235205566077
"2331",2.48137,"co_binding",1.31113687322534
"2332",2.33452,"co_binding",1.22312594830476
"2333",3.07465,"co_binding",1.62042219191428
"2334",2.76718,"co_binding",1.46841649167507
"2335",2.61345,"co_binding",1.38595555821035
"2336",2.76718,"co_binding",1.46841649167507
"2337",2.61345,"co_binding",1.38595555821035
"2338",2.61345,"co_binding",1.38595555821035
"2339",2.76718,"co_binding",1.46841649167507
"2340",2.61345,"co_binding",1.38595555821035
"2341",2.92091,"co_binding",1.54641790607738
"2342",3.07465,"co_binding",1.62042219191428
"2343",3.07465,"co_binding",1.62042219191428
"2344",3.22838,"co_binding",1.69081040260876
"2345",2.73752,"co_binding",1.45286950491305
"2346",3.38211,"co_binding",1.75792358283298
"2347",2.45972,"co_binding",1.29849409702692
"2348",2.76718,"co_binding",1.46841649167507
"2349",2.45972,"co_binding",1.29849409702692
"2350",2.61345,"co_binding",1.38595555821035
"2351",2.61345,"co_binding",1.38595555821035
"2352",2.61345,"co_binding",1.38595555821035
"2353",2.54671,"co_binding",1.34863468580684
"2354",2.61345,"co_binding",1.38595555821035
"2355",2.61345,"co_binding",1.38595555821035
"2356",2.61345,"co_binding",1.38595555821035
"2357",2.76718,"co_binding",1.46841649167507
"11111",3.19173,"co_binding",1.67433861392356
"11112",2.81413,"co_binding",1.49268897605961
"11113",2.94611,"co_binding",1.55881129781837
"11114",2.80212,"co_binding",1.48651874010059
"11115",2.66083,"co_binding",1.41187633975076
"11116",2.64634,"co_binding",1.40399843002247
"11117",3.12681,"co_binding",1.64469155684345
"11118",2.81413,"co_binding",1.49268897605961
"11119",2.81413,"co_binding",1.49268897605961
"11120",2.81413,"co_binding",1.49268897605961
"11121",2.50145,"co_binding",1.32276461544356
"11122",2.61907,"co_binding",1.38905461917812
"11123",2.97047,"co_binding",1.57069121823922
"11124",2.65779,"co_binding",1.41022711743297
"11125",2.65779,"co_binding",1.41022711743297
"11126",2.62129,"co_binding",1.39027697152886
"11127",2.50145,"co_binding",1.32276461544356
"11128",2.65779,"co_binding",1.41022711743297
"11129",2.65779,"co_binding",1.41022711743297
"11130",2.66202,"co_binding",1.41252141039046
"11131",2.65779,"co_binding",1.41022711743297
"11132",2.81413,"co_binding",1.49268897605961
"11133",2.50145,"co_binding",1.32276461544356
"11134",2.81413,"co_binding",1.49268897605961
"11135",2.65779,"co_binding",1.41022711743297
"11136",2.65779,"co_binding",1.41022711743297
"11137",2.65779,"co_binding",1.41022711743297
"11138",4.06485,"co_binding",2.0232021153387
"11139",3.49571,"co_binding",1.80558550551483
"11140",3.90851,"co_binding",1.96661872894017
"11141",2.73321,"co_binding",1.4505963103256
"2384",2.47788,"co_binding",1.3091063216202
"2385",2.45972,"co_binding",1.29849409702692
"2386",2.45972,"co_binding",1.29849409702692
"2387",2.45972,"co_binding",1.29849409702692
"2388",2.61345,"co_binding",1.38595555821035
"2389",2.61345,"co_binding",1.38595555821035
"2390",2.45972,"co_binding",1.29849409702692
"11154",4.32385,"co_binding",2.1123164749667
"11155",2.7289,"co_binding",1.44831952830666
"11156",2.50145,"co_binding",1.32276461544356
"11157",2.81413,"co_binding",1.49268897605961
"11158",2.81413,"co_binding",1.49268897605961
"11159",2.97047,"co_binding",1.57069121823922
"11160",2.65779,"co_binding",1.41022711743297
"11161",2.65779,"co_binding",1.41022711743297
"11162",2.81413,"co_binding",1.49268897605961
"11163",2.65779,"co_binding",1.41022711743297
"11164",2.81413,"co_binding",1.49268897605961
"11165",2.81413,"co_binding",1.49268897605961
"11166",2.50145,"co_binding",1.32276461544356
"11167",2.73577,"co_binding",1.45194694593752
"11168",2.81413,"co_binding",1.49268897605961
"11169",2.81413,"co_binding",1.49268897605961
"11170",2.81413,"co_binding",1.49268897605961
"11171",2.65779,"co_binding",1.41022711743297
"11172",2.81413,"co_binding",1.49268897605961
"11173",2.97047,"co_binding",1.57069121823922
"11174",2.81413,"co_binding",1.49268897605961
"11175",2.97047,"co_binding",1.57069121823922
"11176",2.52191,"co_binding",1.33451679078488
"11177",2.65779,"co_binding",1.41022711743297
"11178",2.65779,"co_binding",1.41022711743297
"11179",2.81413,"co_binding",1.49268897605961
"2391",4.3524,"co_binding",2.12181115114199
"11180",5.00537,"co_binding",2.3234767178995
"2394",7.56004,"co_binding",2.91839386773325
"11183",7.64853,"co_binding",2.9351824974137
"2396",4.77934,"co_binding",2.25681140388192
"11185",5.94327,"co_binding",2.57125692340403
"2397",5.46075,"co_binding",2.44909910993136
"11186",5.70492,"co_binding",2.5122066557668
"2399",3.99704,"co_binding",1.99893201046486
"2400",5.84183,"co_binding",2.54642037567386
"11188",2.50145,"co_binding",1.32276461544356
"11189",3.19173,"co_binding",1.67433861392356
"11190",2.97047,"co_binding",1.57069121823922
"11191",3.12681,"co_binding",1.64469155684345
"11192",3.19173,"co_binding",1.67433861392356
"11193",3.12681,"co_binding",1.64469155684345
"11194",3.12681,"co_binding",1.64469155684345
"11195",2.75559,"co_binding",1.4623612476325
"11196",2.97047,"co_binding",1.57069121823922
"11197",8.3593,"co_binding",3.06338213742447
"11198",6.24199,"co_binding",2.64200604598478
"2414",3.84279,"co_binding",1.94215413845207
"11209",3.54686,"co_binding",1.82654238601264
"2424",6.0476,"co_binding",2.59636272006486
"2425",3.1443,"co_binding",1.65273887276965
"2426",5.84183,"co_binding",2.54642037567386
"2427",2.70528,"co_binding",1.43577792259398
"2428",3.10171,"co_binding",1.63306380529086
"2429",3.47359,"co_binding",1.79642747774603
"2430",4.15077,"co_binding",2.05337899239622
"11216",3.59583,"co_binding",1.84632481619319
"2485",5.6881,"co_binding",2.50794682857124
"2486",3.40202,"co_binding",1.76639162242869
"2487",3.15002,"co_binding",1.65536098855199
"2488",3.04426,"co_binding",1.60609157983099
"11266",5.31557,"co_binding",2.4102244033427
"11267",2.83727,"co_binding",1.50450344674423
"11268",2.7289,"co_binding",1.44831952830666
"11269",2.83232,"co_binding",1.50198427260044
"11270",2.24138,"co_binding",1.16438726180698
"11271",3.95167,"co_binding",1.9824624739363
"11272",2.81413,"co_binding",1.49268897605961
"11273",2.80212,"co_binding",1.48651874010059
"11274",2.54442,"co_binding",1.34733683174833
"11275",3.03975,"co_binding",1.60395267610591
"11276",2.42326,"co_binding",1.27694920486643
"11277",3.43949,"co_binding",1.78219466114317
"11278",2.97047,"co_binding",1.57069121823922
"11279",2.59896,"co_binding",1.37793442979098
"11280",2.46901,"co_binding",1.30393267970516
"11281",3.05818,"co_binding",1.61267332411692
"11282",2.60289,"co_binding",1.38011434370216
"2509",6.17403,"co_binding",2.62621249311599
"11298",5.32786,"co_binding",2.41355617325764
"2533",6.31233,"co_binding",2.65817262945128
"11323",5.84254,"co_binding",2.5465957062189
"2548",2.60936,"co_binding",1.38369599911345
"2549",4.3045,"co_binding",2.10584566749116
"2550",4.53602,"co_binding",2.18142700135536
"2551",5.79603,"co_binding",2.53506506224115
"11332",3.8374,"co_binding",1.94012915533393
"2559",3.38211,"co_binding",1.75792358283298
"2560",3.22838,"co_binding",1.69081040260876
"2561",3.40202,"co_binding",1.76639162242869
"2562",3.33465,"co_binding",1.73753534618874
"11336",3.59583,"co_binding",1.84632481619319
"2570",5.8324,"co_binding",2.5440896665488
"2571",3.07609,"co_binding",1.62109771417562
"2572",3.12996,"co_binding",1.64614422004276
"2573",3.74515,"co_binding",1.90502350237492
"11340",4.05582,"co_binding",2.01999362599269
"11341",2.89902,"co_binding",1.53556528641804
"11342",2.54442,"co_binding",1.34733683174833
"11343",2.97047,"co_binding",1.57069121823922
"11344",2.81413,"co_binding",1.49268897605961
"2605",7.28447,"co_binding",2.86482400918928
"11371",5.22057,"co_binding",2.38420733386009
"2672",7.5872,"co_binding",2.92356756793256
"2673",3.53584,"co_binding",1.82205299293378
"11417",8.38769,"co_binding",3.06827354196297
"11418",3.26836,"co_binding",1.70856690074496
"2705",6.45676,"co_binding",2.69081040260876
"11441",5.19791,"co_binding",2.37793165426456
"2722",5.90137,"co_binding",2.56104991426557
"11454",4.43227,"co_binding",2.14804576852528
"2728",9.68513,"co_binding",3.27577141373267
"11461",7.19166,"co_binding",2.84632481619319
"2757",3.84331,"co_binding",1.94234934835629
"2758",3.25593,"co_binding",1.70306968309972
"11484",3.85868,"co_binding",1.94810740626441
"2801",6.46183,"co_binding",2.69194279619549
"2802",2.72917,"co_binding",1.4484622628855
"2803",3.2111,"co_binding",1.683067594138
"2804",9.03469,"co_binding",3.17547509991274
"11521",3.86278,"co_binding",1.94963951294463
"11522",7.71566,"co_binding",2.94778957066522
"2818",13.41385,"co_binding",3.7456514692462
"11531",5.3472,"co_binding",2.41878363851174
"2819",2.7022,"co_binding",1.43413445790934
"11532",5.92751,"co_binding",2.56742619160661
"2820",3.07465,"co_binding",1.62042219191428
"2821",3.38211,"co_binding",1.75792358283298
"11533",3.19173,"co_binding",1.67433861392356
"11534",3.12681,"co_binding",1.64469155684345
"11535",3.12681,"co_binding",1.64469155684345
"11536",3.05818,"co_binding",1.61267332411692
"2844",2.16423,"co_binding",1.11385382736573
"2845",3.57659,"co_binding",1.83858474543158
"2846",5.6314,"co_binding",2.49349362958305
"2847",1.98338,"co_binding",0.987961113065737
"11540",2.57109,"co_binding",1.3623801120312
"11541",3.17707,"co_binding",1.66769687712736
"11542",3.70096,"co_binding",1.88789954306491
"2849",5.20035,"co_binding",2.37860872445984
"11544",4.07757,"co_binding",2.02770964402141
"2854",7.74382,"co_binding",2.9530454185054
"11549",5.56554,"co_binding",2.47652167274723
"2899",4.78065,"co_binding",2.25720678724851
"2900",6.23452,"co_binding",2.64027849024312
"2901",2.23845,"co_binding",1.16250009328829
"2902",3.57269,"co_binding",1.83701073763847
"2903",3.28503,"co_binding",1.71590654578462
"11575",4.76058,"co_binding",2.25113735339637
"11576",4.8162,"co_binding",2.26789530343837
"11577",5.77534,"co_binding",2.52990588191831
"11578",4.36882,"co_binding",2.1272436664466
"2916",2.97568,"co_binding",1.57321938960608
"11586",2.83727,"co_binding",1.50450344674423
"2917",3.35767,"co_binding",1.74746044565364
"2918",4.64677,"co_binding",2.2162282379041
"11587",3.34775,"co_binding",1.74319179574163
"11588",3.58941,"co_binding",1.84374672426382
"2933",2.92091,"co_binding",1.54641790607738
"2934",6.88685,"co_binding",2.78384425455073
"11598",6.5428,"co_binding",2.70990817114027
"2946",6.6136,"co_binding",2.72543579190531
"11605",5.90152,"co_binding",2.56108658397208
"2959",7.56004,"co_binding",2.91839386773325
